Name,Code,Date,Open,Adj Close,High,Low,Volume,First,Last
Firooze ETF-a,CFIF,20150411,11302,11143.10,11803,10854,101187,11803.44,11144.06
Firooze ETF-a,CFIF,20150412,11143,10579.71,11144,10424,10481,11144.06,10749.59
Firooze ETF-a,CFIF,20150413,10580,10690.09,10767,10462,15646,10467.42,10766.87
Firooze ETF-a,CFIF,20150414,10690,10812.94,10942,10481,10790,10480.85,10803.34
Firooze ETF-a,CFIF,20150415,10813,10704.48,10903,10558,12847,10903.16,10557.64
Firooze ETF-a,CFIF,20150418,10704,10654.57,10855,10321,12133,10320.57,10650.73
Firooze ETF-a,CFIF,20150419,10655,10613.30,10653,10231,11000,10231.31,10652.65
Firooze ETF-a,CFIF,20150420,10613,10305.21,10545,10270,90231,10375.28,10545.16
Firooze ETF-a,CFIF,20150421,10305,10556.68,10681,10546,10204,10681.45,10556.68
Firooze ETF-a,CFIF,20150422,10557,10634.42,10782,10615,793,10782.23,10615.22
Firooze ETF-a,CFIF,20150425,10634,10346.48,10529,10078,19850,10174.68,10528.84
Firooze ETF-a,CFIF,20150426,10346,10223.63,10436,10126,1011132,10125.73,10435.74
Firooze ETF-a,CFIF,20150427,10224,10256.26,10284,9982,11400,10077.74,10284.10
Firooze ETF-a,CFIF,20150428,10256,9981.76,9983,9982,16540,9981.76,9981.76
Firooze ETF-a,CFIF,20150429,9982,10269.70,10300,10078,11914,10077.74,10300.41
Firooze ETF-a,CFIF,20150503,10270,10111.34,10131,10078,16000,10077.74,10131.49
Firooze ETF-a,CFIF,20150504,10111,9981.76,9983,9982,100000,9982.72,9981.76
Firooze ETF-a,CFIF,20150505,9982,10031.67,10126,9972,4850,9972.17,10125.73
Firooze ETF-a,CFIF,20150506,10032,10005.76,10007,10006,39141,10005.76,10006.72
Firooze ETF-a,CFIF,20150509,10006,9938.57,9982,9867,6525,9981.76,9866.59
Firooze ETF-a,CFIF,20150510,9939,9783.09,9790,9603,428353,9693.83,9789.81
Firooze ETF-a,CFIF,20150511,9783,9782.13,9790,9694,109378,9693.83,9789.81
Firooze ETF-a,CFIF,20150512,9782,9789.81,9790,9726,604104,9789.81,9789.81
Firooze ETF-a,CFIF,20150513,9790,9789.81,9838,9790,101327,9789.81,9789.81
Firooze ETF-a,CFIF,20150517,9790,9799.41,9881,9790,9120,9789.81,9880.99
Firooze ETF-a,CFIF,20150518,9799,9784.05,9790,9694,3071,9693.83,9789.81
Firooze ETF-a,CFIF,20150519,9784,9933.78,9934,9934,2000,9933.78,9933.78
Firooze ETF-a,CFIF,20150523,9934,9933.78,9934,9934,2000,9933.78,9933.78
Firooze ETF-a,CFIF,20150524,9934,9659.28,9694,9604,1000,9603.61,9693.83
Firooze ETF-a,CFIF,20150525,9659,9603.61,9607,9599,6721,9607.45,9598.81
Firooze ETF-a,CFIF,20150526,9604,9888.67,10030,9876,8114,9876.19,10029.75
Firooze ETF-a,CFIF,20150531,9889,9738.94,9876,9603,384,9602.65,9876.19
Firooze ETF-a,CFIF,20150601,9739,9927.06,9927,9927,10000,9927.06,9927.06
Firooze ETF-a,CFIF,20150602,9927,9938.57,9939,9939,10000,9938.57,9938.57
Firooze ETF-a,CFIF,20150606,9939,9907.86,9908,9908,10000,9907.86,9907.86
Firooze ETF-a,CFIF,20150607,9908,9836.84,9837,9837,10000,9836.84,9836.84
Firooze ETF-a,CFIF,20150608,9837,9784.05,9784,9784,10000,9784.05,9784.05
Firooze ETF-a,CFIF,20150609,9784,9641.04,9667,9334,10000,9333.91,9666.96
Firooze ETF-a,CFIF,20150610,9641,9800.37,9806,9770,10000,9769.65,9806.12
Firooze ETF-a,CFIF,20150613,9800,9723.58,9860,9598,10000,9597.85,9859.87
Firooze ETF-a,CFIF,20150614,9724,9813.80,9814,9790,10000,9789.81,9813.80
Firooze ETF-a,CFIF,20150615,9814,9716.86,9771,9694,10000,9693.83,9770.61
Firooze ETF-a,CFIF,20150616,9717,9787.89,9788,9788,600,9787.89,9787.89
Firooze ETF-a,CFIF,20150617,9788,10086.38,10098,9982,10000,9981.76,10097.90
Firooze ETF-a,CFIF,20150620,10086,10040.31,10078,9982,20000,9981.76,10077.74
Firooze ETF-a,CFIF,20150621,10040,10023.04,10026,10020,10000,10020.16,10025.91
Firooze ETF-a,CFIF,20150622,10023,10069.11,10078,10065,35565,10065.27,10077.74
Firooze ETF-a,CFIF,20150623,10069,10068.15,10078,10030,5967,10029.75,10077.74
Firooze ETF-a,CFIF,20150624,10068,10077.74,10078,10078,50000,10077.74,10077.74
Firooze ETF-a,CFIF,20150627,10078,10116.13,10116,10116,10000,10116.13,10116.13
Firooze ETF-a,CFIF,20150628,10116,10007.68,10008,10008,10000,10007.68,10007.68
Firooze ETF-a,CFIF,20150629,10008,10063.35,10076,9624,10000,9623.76,10075.82
Firooze ETF-a,CFIF,20150630,10063,10141.09,10145,10030,156107,10144.93,10029.75
Firooze ETF-a,CFIF,20150701,10141,9885.79,9886,9886,350000,9885.79,9885.79
Firooze ETF-a,CFIF,20150704,9886,10174.68,10270,10174,60500,10269.70,10173.72
Firooze ETF-a,CFIF,20150705,10175,10045.11,10045,10045,200,10045.11,10045.11
Firooze ETF-a,CFIF,20150706,10045,10130.53,10394,10126,51000,10125.73,10394.47
Firooze ETF-a,CFIF,20150707,10131,10450.14,10461,10192,33256,10460.70,10460.70
Firooze ETF-a,CFIF,20150711,10450,10416.55,10442,10177,11000,10438.62,10176.60
Firooze ETF-a,CFIF,20150712,10417,10246.67,10518,10174,21314,10204.43,10518.28
Firooze ETF-a,CFIF,20150713,10247,10728.48,10883,10224,230402,10811.98,10725.60
Firooze ETF-a,CFIF,20150714,10728,10518.28,10639,10175,165327,10358.00,10636.34
Firooze ETF-a,CFIF,20150715,10518,10012.48,10365,9896,13270,10010.56,9896.34
Firooze ETF-a,CFIF,20150720,10012,10355.12,10355,10355,10000,10355.12,10355.12
Firooze ETF-a,CFIF,20150721,10355,10106.54,10107,10107,292900,10106.54,10106.54
Firooze ETF-a,CFIF,20150722,10107,10307.13,10307,10307,10000,10307.13,10307.13
Firooze ETF-a,CFIF,20150725,10307,10200.60,10213,10078,10000,10077.74,10213.07
Firooze ETF-a,CFIF,20150726,10201,9770.61,9773,9771,160000,9772.53,9770.61
Firooze ETF-a,CFIF,20150727,9771,10025.91,10097,9916,275782,9933.78,10029.75
Firooze ETF-a,CFIF,20150728,10026,10061.43,10124,10030,140767,10123.81,10029.75
Firooze ETF-a,CFIF,20150729,10061,10208.27,10210,10174,56000,10173.72,10210.19
Firooze ETF-a,CFIF,20150801,10208,10173.72,10174,10173,110000,10172.76,10173.72
Firooze ETF-a,CFIF,20150802,10174,10101.74,10102,10102,100000,10101.74,10101.74
Firooze ETF-a,CFIF,20150803,10102,10115.17,10124,9886,10000,9885.79,10123.81
Firooze ETF-a,CFIF,20150804,10115,10077.74,10078,10078,137500,10077.74,10077.74
Firooze ETF-a,CFIF,20150805,10078,10087.34,10087,10087,10000,10087.34,10087.34
Firooze ETF-a,CFIF,20150808,10087,10002.88,10012,9886,10000,9981.76,10011.52
Firooze ETF-a,CFIF,20150809,10003,9952.97,9953,9953,10000,9952.97,9952.97
Firooze ETF-a,CFIF,20150810,9953,9926.10,9926,9926,10000,9926.10,9926.10
Firooze ETF-a,CFIF,20150812,9926,9837.80,9838,9838,10000,9837.80,9837.80
Firooze ETF-a,CFIF,20150815,9838,9754.30,9754,9754,10000,9754.30,9754.30
Firooze ETF-a,CFIF,20150816,9754,9901.14,10078,9784,25000,9784.05,10077.74
Firooze ETF-a,CFIF,20150817,9901,9729.34,9784,9728,10100,9784.05,9728.38
Firooze ETF-a,CFIF,20150818,9729,9700.55,9715,9598,10000,9597.85,9707.27
Firooze ETF-a,CFIF,20150819,9701,9707.27,9711,9607,10000,9607.45,9711.11
Firooze ETF-a,CFIF,20150822,9707,9425.09,9607,8735,17142,9607.45,8735.00
Firooze ETF-a,CFIF,20150823,9425,9280.16,9737,9230,302298,9273.44,9230.25
Firooze ETF-a,CFIF,20150824,9280,9213.94,9214,9214,1000,9213.94,9213.94
Firooze ETF-a,CFIF,20150825,9214,9140.03,9471,9104,10000,9103.56,9471.16
Firooze ETF-a,CFIF,20150826,9140,9532.59,9539,9471,10000,9471.16,9539.30
Firooze ETF-a,CFIF,20150829,9533,9627.60,9669,9621,998,9620.89,9668.87
Firooze ETF-a,CFIF,20150830,9628,9583.45,9583,9583,10000,9583.45,9583.45
Firooze ETF-a,CFIF,20150831,9583,9526.83,9527,9527,10000,9526.83,9526.83
Firooze ETF-a,CFIF,20150901,9527,9550.82,9598,9550,10000,9597.85,9549.86
Firooze ETF-a,CFIF,20150902,9551,9522.99,9552,9146,18012,9145.79,9551.78
Firooze ETF-a,CFIF,20150905,9523,9636.24,9636,9636,10000,9636.24,9636.24
Firooze ETF-a,CFIF,20150906,9636,9635.28,9635,9635,10000,9635.28,9635.28
Firooze ETF-a,CFIF,20150907,9635,9587.29,9587,9587,10000,9587.29,9587.29
Firooze ETF-a,CFIF,20150908,9587,9597.85,9598,9598,10000,9597.85,9597.85
Firooze ETF-a,CFIF,20150909,9598,9409.73,9410,9406,10000,9405.89,9409.73
Firooze ETF-a,CFIF,20150912,9410,9343.51,9344,9344,10000,9343.51,9343.51
Firooze ETF-a,CFIF,20150913,9344,9159.23,9163,9118,10000,9117.96,9163.07
Firooze ETF-a,CFIF,20150914,9159,9223.53,9225,9160,10000,9160.19,9225.45
Firooze ETF-a,CFIF,20150915,9224,9111.24,9111,9111,10000,9111.24,9111.24
Firooze ETF-a,CFIF,20150916,9111,9120.84,9121,9121,10000,9120.84,9120.84
Firooze ETF-a,CFIF,20150919,9121,9120.84,9121,9121,10000,9120.84,9120.84
Firooze ETF-a,CFIF,20150920,9121,8931.76,8933,8926,10000,8926.00,8932.72
Firooze ETF-a,CFIF,20150921,8932,8996.07,8998,8830,10491,8830.02,8997.98
Firooze ETF-a,CFIF,20150922,8996,9077.65,9078,9078,10000,9077.65,9077.65
Firooze ETF-a,CFIF,20150923,9078,9120.84,9136,9091,10000,9135.23,9117.96
Firooze ETF-a,CFIF,20150926,9121,8977.83,8978,8978,10000,8977.83,8977.83
Firooze ETF-a,CFIF,20150927,8978,9021.98,9022,9018,10000,9018.14,9021.98
Firooze ETF-a,CFIF,20150928,9022,9081.49,9081,8830,10002,8830.02,9081.49
Firooze ETF-a,CFIF,20150929,9081,9103.56,9104,9104,10000,9103.56,9103.56
Firooze ETF-a,CFIF,20150930,9104,9069.97,9070,9070,10000,9069.97,9069.97
Firooze ETF-a,CFIF,20151003,9070,8933.68,8934,8934,10000,8933.68,8933.68
Firooze ETF-a,CFIF,20151004,8934,8996.07,8996,8996,10000,8996.07,8996.07
Firooze ETF-a,CFIF,20151005,8996,9015.26,9015,9015,10000,9015.26,9015.26
Firooze ETF-a,CFIF,20151006,9015,8946.16,9005,8734,14258,8878.01,9004.70
Firooze ETF-a,CFIF,20151007,8946,9025.82,9026,9026,10000,9025.82,9025.82
Firooze ETF-a,CFIF,20151010,9026,8935.60,8936,8936,10000,8935.60,8935.60
Firooze ETF-a,CFIF,20151011,8936,8955.75,8956,8956,10000,8955.75,8955.75
Firooze ETF-a,CFIF,20151012,8956,8991.27,8993,8959,10000,8958.63,8993.19
Firooze ETF-a,CFIF,20151013,8991,9120.84,9121,9121,10000,9120.84,9120.84
Firooze ETF-a,CFIF,20151014,9121,9141.95,9142,9142,10000,9141.95,9141.95
Firooze ETF-a,CFIF,20151017,9142,9397.26,9410,9246,6378,9245.61,9409.73
Firooze ETF-a,CFIF,20151018,9397,9322.39,9390,9286,10000,9389.58,9285.92
Firooze ETF-a,CFIF,20151019,9322,9260.97,9261,9261,10000,9260.97,9260.97
Firooze ETF-a,CFIF,20151020,9261,9304.16,9358,8918,10000,9357.90,9304.16
Firooze ETF-a,CFIF,20151021,9304,9295.52,9296,9296,10000,9295.52,9295.52
Firooze ETF-a,CFIF,20151025,9296,9116.04,9116,9116,10000,9116.04,9116.04
Firooze ETF-a,CFIF,20151026,9116,9168.83,9169,9169,10000,9168.83,9168.83
Firooze ETF-a,CFIF,20151027,9169,9167.87,9168,9168,10000,9167.87,9167.87
Firooze ETF-a,CFIF,20151028,9168,9165.95,9166,9166,10000,9165.95,9165.95
Firooze ETF-a,CFIF,20151031,9166,9166.91,9167,9167,10000,9166.91,9166.91
Firooze ETF-a,CFIF,20151101,9167,9192.82,9193,9193,10000,9192.82,9192.82
Firooze ETF-a,CFIF,20151102,9193,9165.95,9166,9166,10000,9165.95,9165.95
Firooze ETF-a,CFIF,20151103,9166,9148.67,9149,9149,10000,9148.67,9148.67
Firooze ETF-a,CFIF,20151104,9149,9181.30,9181,9181,10000,9181.30,9181.30
Firooze ETF-a,CFIF,20151107,9181,9201.46,9201,9201,10000,9201.46,9201.46
Firooze ETF-a,CFIF,20151108,9201,9175.55,9176,9176,10000,9175.55,9175.55
Firooze ETF-a,CFIF,20151109,9176,9141.95,9142,9142,10000,9141.95,9141.95
Firooze ETF-a,CFIF,20151110,9142,9172.67,9173,9173,10000,9172.67,9172.67
Firooze ETF-a,CFIF,20151111,9173,9103.56,9112,9022,10000,9021.98,9112.20
Firooze ETF-a,CFIF,20151114,9104,8954.79,8955,8955,9300,8954.79,8954.79
Firooze ETF-a,CFIF,20151115,8955,9081.49,9081,9081,10000,9081.49,9081.49
Firooze ETF-a,CFIF,20151116,9081,9077.65,9088,9060,557590,9060.37,9088.20
Firooze ETF-a,CFIF,20151117,9078,9054.61,9055,9055,10000,9054.61,9054.61
Firooze ETF-a,CFIF,20151118,9055,9075.73,9076,9076,10000,9075.73,9075.73
Firooze ETF-a,CFIF,20151121,9076,9046.93,9047,9047,10000,9046.93,9046.93
Firooze ETF-a,CFIF,20151122,9047,9025.82,9026,9026,10000,9025.82,9025.82
Firooze ETF-a,CFIF,20151123,9026,8962.47,8962,8962,10000,8962.47,8962.47
Firooze ETF-a,CFIF,20151124,8962,8982.63,8983,8983,10000,8982.63,8982.63
Firooze ETF-a,CFIF,20151125,8983,8966.31,8966,8966,10000,8966.31,8966.31
Firooze ETF-a,CFIF,20151128,8966,8920.24,8920,8920,10000,8920.24,8920.24
Firooze ETF-a,CFIF,20151129,8920,8873.21,8873,8871,10000,8871.29,8873.21
Firooze ETF-a,CFIF,20151130,8873,8923.12,8923,8923,10000,8923.12,8923.12
Firooze ETF-a,CFIF,20151201,8923,8907.77,8908,8908,10000,8907.77,8907.77
Firooze ETF-a,CFIF,20151205,8908,8873.21,8956,8872,10000,8955.75,8872.25
Firooze ETF-a,CFIF,20151206,8873,8776.27,8776,8776,10000,8776.27,8776.27
Firooze ETF-a,CFIF,20151207,8776,8725.41,8754,8725,10000,8754.20,8725.41
Firooze ETF-a,CFIF,20151208,8725,8770.52,8771,8771,10000,8770.52,8770.52
Firooze ETF-a,CFIF,20151209,8771,8785.87,8786,8786,10000,8785.87,8785.87
Firooze ETF-a,CFIF,20151213,8786,8706.21,8706,8706,10000,8706.21,8706.21
Firooze ETF-a,CFIF,20151214,8706,8759.00,8759,8759,10000,8759.00,8759.00
Firooze ETF-a,CFIF,20151215,8759,8811.79,8812,8812,10000,8811.79,8811.79
Firooze ETF-a,CFIF,20151216,8812,8764.76,8821,8764,10000,8821.38,8763.80
Firooze ETF-a,CFIF,20151219,8765,8233.04,8733,8180,350200,8733.08,8180.25
Firooze ETF-a,CFIF,20151220,8233,8423.07,8537,8117,10000,8116.90,8537.29
Firooze ETF-a,CFIF,20151221,8423,8150.49,8211,8129,34200,8210.96,8146.66
Firooze ETF-a,CFIF,20151222,8150,8562.24,8583,8424,10000,8424.03,8583.36
Firooze ETF-a,CFIF,20151223,8562,8579.52,8583,8542,10000,8542.09,8583.36
Firooze ETF-a,CFIF,20151226,8580,8545.93,8560,8187,10000,8186.97,8560.32
Firooze ETF-a,CFIF,20151227,8546,8586.24,8586,8586,10000,8586.24,8586.24
Firooze ETF-a,CFIF,20151228,8586,8606.39,8606,8606,10000,8606.39,8606.39
Firooze ETF-a,CFIF,20151230,8606,8685.10,8686,8638,10000,8638.07,8686.05
Firooze ETF-a,CFIF,20160102,8685,8637.11,8637,8637,10000,8637.11,8637.11
Firooze ETF-a,CFIF,20160103,8637,8655.34,8655,8655,10000,8655.34,8655.34
Firooze ETF-a,CFIF,20160104,8655,8665.90,8666,8666,10000,8665.90,8665.90
Firooze ETF-a,CFIF,20160105,8666,8798.35,8798,8798,10000,8798.35,8798.35
Firooze ETF-a,CFIF,20160106,8798,8967.27,8969,8851,10000,8851.14,8969.19
Firooze ETF-a,CFIF,20160109,8967,8899.13,8903,8550,10000,8549.77,8902.97
Firooze ETF-a,CFIF,20160110,8899,8991.27,8992,8903,10000,8902.97,8992.23
Firooze ETF-a,CFIF,20160111,8991,9068.05,9070,8992,10000,8992.23,9069.97
Firooze ETF-a,CFIF,20160112,9068,9059.41,9060,8926,10000,8926.00,9060.37
Firooze ETF-a,CFIF,20160113,9059,9257.13,9290,8866,10000,8865.53,9289.76
Firooze ETF-a,CFIF,20160116,9257,9478.84,9502,9315,10000,9314.71,9501.87
Firooze ETF-a,CFIF,20160117,9479,9390.54,9403,9125,10000,9124.68,9403.01
Firooze ETF-a,CFIF,20160118,9391,9529.71,9530,9530,10000,9529.71,9529.71
Firooze ETF-a,CFIF,20160119,9530,9628.56,9633,9584,10000,9584.41,9633.36
Firooze ETF-a,CFIF,20160120,9629,9645.84,9646,9646,99000,9645.84,9645.84
Firooze ETF-a,CFIF,20160123,9646,10021.12,10026,10011,10000,10010.56,10025.91
Firooze ETF-a,CFIF,20160124,10021,10125.73,10126,10126,10000,10125.73,10125.73
Firooze ETF-a,CFIF,20160125,10126,10125.73,10126,10126,10000,10125.73,10125.73
Firooze ETF-a,CFIF,20160126,10126,10125.73,10126,10126,10000,10125.73,10125.73
Firooze ETF-a,CFIF,20160127,10126,10123.81,10126,9945,73080,10125.73,10125.73
Firooze ETF-a,CFIF,20160130,10124,10167.96,10461,9713,10000,9713.02,10460.70
Firooze ETF-a,CFIF,20160131,10168,10459.74,10462,10452,10000,10452.06,10461.66
Firooze ETF-a,CFIF,20160201,10460,10446.30,10462,10366,10000,10442.46,10461.66
Firooze ETF-a,CFIF,20160202,10446,10525.96,10558,10462,10300,10461.66,10557.64
Firooze ETF-a,CFIF,20160203,10526,10557.64,10558,10558,10000,10557.64,10557.64
Firooze ETF-a,CFIF,20160206,10558,10549.96,10558,10462,10000,10461.66,10557.64
Firooze ETF-a,CFIF,20160207,10550,10552.84,10558,10506,107456,10557.64,10556.68
Firooze ETF-a,CFIF,20160208,10553,10533.64,10653,10322,38462,10508.69,10652.65
Firooze ETF-a,CFIF,20160209,10534,11097.03,11364,10923,97260,10956.91,10931.95
Firooze ETF-a,CFIF,20160210,11097,11076.88,11220,10874,10000,10874.36,11219.89
Firooze ETF-a,CFIF,20160213,11077,10720.80,11038,10654,10000,10669.93,11037.53
Firooze ETF-a,CFIF,20160214,10721,10980.90,10997,10527,10000,10526.92,10997.22
Firooze ETF-a,CFIF,20160215,10981,11186.29,11189,11181,10000,11181.50,11189.17
Firooze ETF-a,CFIF,20160216,11186,11018.33,11022,10798,10192,11022.17,10797.58
Firooze ETF-a,CFIF,20160217,11018,11079.76,11187,10750,10000,10749.59,11187.25
Firooze ETF-a,CFIF,20160220,11080,11074.00,11124,11038,18000,11050.97,11095.12
Firooze ETF-a,CFIF,20160221,11074,10927.15,11012,10581,10000,10653.61,11011.61
Firooze ETF-a,CFIF,20160222,10927,10921.39,11134,10535,14290,10534.60,11133.51
Firooze ETF-a,CFIF,20160223,10921,11162.30,11191,11086,21527,11191.09,11127.75
Firooze ETF-a,CFIF,20160224,11162,11134.47,11148,11134,21000,11133.51,11133.51
Firooze ETF-a,CFIF,20160227,11134,11133.51,11134,11134,110700,11133.51,11133.51
Firooze ETF-a,CFIF,20160228,11134,11124.87,11134,11115,80600,11133.51,11115.27
Firooze ETF-a,CFIF,20160229,11125,11049.05,11049,11049,10000,11049.05,11049.05
Firooze ETF-a,CFIF,20160301,11049,11103.75,11113,10623,10000,10622.90,11113.35
Firooze ETF-a,CFIF,20160302,11104,11126.79,11127,11127,10000,11126.79,11126.79
Firooze ETF-a,CFIF,20160305,11127,11116.23,11200,10784,10000,10784.15,11199.73
Firooze ETF-a,CFIF,20160306,11116,11244.84,11273,11229,10000,11229.49,11245.80
Firooze ETF-a,CFIF,20160307,11245,11037.53,11038,11038,60000,11037.53,11037.53
Firooze ETF-a,CFIF,20160308,11038,11132.55,11134,11038,88400,11037.53,11133.51
Firooze ETF-a,CFIF,20160309,11133,11370.57,11390,11268,10000,11267.88,11389.77
Firooze ETF-a,CFIF,20160312,11371,11314.91,11373,11086,20000,11373.45,11373.45
Firooze ETF-a,CFIF,20160314,11315,11592.28,11592,11592,10000,11592.28,11592.28
Firooze ETF-a,CFIF,20160315,11592,11540.46,11641,11538,10000,11641.23,11537.58
Firooze ETF-a,CFIF,20160316,11540,11457.91,11494,11434,31300,11494.39,11457.91
Firooze ETF-a,CFIF,20160326,11458,11702.66,11720,11688,10000,11688.26,11719.94
Firooze ETF-a,CFIF,20160327,11703,11642.19,11683,11638,10000,11682.50,11638.35
Firooze ETF-a,CFIF,20160328,11642,11080.72,11081,11081,10000,11080.72,11080.72
Firooze ETF-a,CFIF,20160329,11081,11063.44,11065,11063,10000,11065.36,11063.44
Firooze ETF-a,CFIF,20160330,11063,11173.82,11175,11174,10000,11174.78,11173.82
Firooze ETF-a,CFIF,20160402,11174,11625.88,11631,11517,10000,11517.42,11630.68
Firooze ETF-a,CFIF,20160403,11626,11233.32,11517,10943,10000,11517.42,11472.31
Firooze ETF-a,CFIF,20160404,11233,11423.36,11516,11421,10100,11515.50,11421.44
Firooze ETF-a,CFIF,20160405,11423,11338.90,11529,10993,10000,10993.38,11528.94
Firooze ETF-a,CFIF,20160406,11339,11001.06,11475,10999,10000,10999.14,11475.19
Firooze ETF-a,CFIF,20160409,11001,11395.53,11443,10971,10000,10971.30,11442.56
Firooze ETF-a,CFIF,20160410,11396,11336.98,11337,11337,10000,11336.98,11336.98
Firooze ETF-a,CFIF,20160411,11337,11312.99,11348,11229,10000,11229.49,11348.50
Firooze ETF-a,CFIF,20160412,11313,11278.43,11293,10942,10000,10941.55,11292.83
Firooze ETF-a,CFIF,20160413,11278,11062.48,11062,10846,1401000,10941.55,11062.48
Firooze ETF-a,CFIF,20160416,11062,10924.27,10947,10711,10000,10711.20,10947.31
Firooze ETF-a,CFIF,20160417,10924,10944.43,11012,10529,10000,10557.64,11011.61
Firooze ETF-a,CFIF,20160418,10944,11132.55,11133,11132,10000,11131.59,11132.55
Firooze ETF-a,CFIF,20160419,11133,11159.42,11163,11086,10000,11085.52,11163.26
Firooze ETF-a,CFIF,20160420,11159,11095.12,11095,11095,10000,11095.12,11095.12
Firooze ETF-a,CFIF,20160423,11095,11166.14,11166,11166,10000,11166.14,11166.14
Firooze ETF-a,CFIF,20160424,11166,11252.52,11314,11133,10000,11132.55,11313.95
Firooze ETF-a,CFIF,20160425,11253,11352.34,11352,11352,10000,11352.34,11352.34
Firooze ETF-a,CFIF,20160426,11352,11312.99,11320,11306,10000,11306.27,11319.71
Firooze ETF-a,CFIF,20160427,11313,11306.27,11306,11086,10000,11085.52,11306.27
Firooze ETF-a,CFIF,20160430,11306,11257.32,11257,11257,10000,11257.32,11257.32
Firooze ETF-a,CFIF,20160501,11257,11156.54,11157,11157,10000,11156.54,11156.54
Firooze ETF-a,CFIF,20160502,11157,11169.02,11169,11169,10000,11169.02,11169.02
Firooze ETF-a,CFIF,20160503,11169,11072.08,11072,11072,10000,11072.08,11072.08
Firooze ETF-a,CFIF,20160504,11072,11054.80,11055,11055,10000,11054.80,11054.80
Firooze ETF-a,CFIF,20160507,11055,10951.15,10951,10951,10000,10951.15,10951.15
Firooze ETF-a,CFIF,20160508,10951,10920.43,10920,10920,10000,10920.43,10920.43
Firooze ETF-a,CFIF,20160509,10920,10903.16,10903,10903,10000,10903.16,10903.16
Firooze ETF-a,CFIF,20160510,10903,10804.30,10804,10802,475000,10804.30,10802.38
Firooze ETF-a,CFIF,20160511,10804,10785.10,10785,10785,10000,10785.10,10785.10
Firooze ETF-a,CFIF,20160514,10785,10507.73,10801,10349,10000,10615.22,10801.42
Firooze ETF-a,CFIF,20160515,10508,10755.35,10755,10755,10000,10755.35,10755.35
Firooze ETF-a,CFIF,20160516,10755,10756.31,10756,10756,10000,10756.31,10756.31
Firooze ETF-a,CFIF,20160517,10756,10850.37,10850,10850,10000,10850.37,10850.37
Firooze ETF-a,CFIF,20160518,10850,10801.42,10895,10371,10000,10371.44,10894.52
Firooze ETF-a,CFIF,20160521,10801,10873.41,10873,10873,10000,10873.41,10873.41
Firooze ETF-a,CFIF,20160523,10873,10930.03,10930,10927,10000,10927.15,10930.03
Firooze ETF-a,CFIF,20160524,10930,10884.92,10885,10885,10000,10884.92,10884.92
Firooze ETF-a,CFIF,20160525,10885,10938.67,10939,10938,8950,10269.70,10938.67
Firooze ETF-a,CFIF,20160528,10939,10826.38,10826,10826,10000,10826.38,10826.38
